0.0,0.071428575,0.107142866,0.107142866,0.0,0.035714287,0.0,0.071428575,0.107142866,0.071428575,0.071428575,0.0,0.0,0.071428575,0.0,0.071428575,0.035714287,0.035714287,0.14285715,0.0
0.0,0.037037037,0.14814815,0.0,0.0,0.037037037,0.0,0.1851852,0.074074075,0.074074075,0.11111111,0.037037037,0.0,0.074074075,0.0,0.074074075,0.074074075,0.0,0.074074075,0.0
0.06,0.0,0.06,0.02,0.02,0.08,0.12,0.099999994,0.08,0.099999994,0.0,0.0,0.08,0.02,0.02,0.099999994,0.06,0.0,0.06,0.02
0.06122449,0.0,0.08163265,0.06122449,0.020408163,0.040816326,0.14285713,0.12244898,0.040816326,0.020408163,0.020408163,0.0,0.06122449,0.040816326,0.020408163,0.08163265,0.020408163,0.040816326,0.08163265,0.040816326
0.023809524,0.023809524,0.071428575,0.11904762,0.023809524,0.04761905,0.0,0.071428575,0.071428575,0.071428575,0.04761905,0.071428575,0.04761905,0.071428575,0.0,0.04761905,0.11904762,0.04761905,0.023809524,0.0
0.048780486,0.024390243,0.07317073,0.09756097,0.024390243,0.048780486,0.0,0.07317073,0.121951215,0.024390243,0.024390243,0.024390243,0.048780486,0.09756097,0.024390243,0.048780486,0.07317073,0.048780486,0.07317073,0.0
0.05263158,0.02631579,0.13157895,0.078947365,0.02631579,0.0,0.0,0.02631579,0.10526316,0.02631579,0.0,0.05263158,0.05263158,0.13157895,0.05263158,0.078947365,0.10526316,0.02631579,0.02631579,0.0
0.0,0.0882353,0.05882353,0.05882353,0.0,0.0882353,0.0,0.0882353,0.11764706,0.029411765,0.0,0.0,0.0,0.05882353,0.029411765,0.14705883,0.0,0.05882353,0.14705883,0.029411765
0.0,0.078947365,0.10526316,0.02631579,0.0,0.078947365,0.0,0.05263158,0.078947365,0.10526316,0.02631579,0.0,0.0,0.078947365,0.05263158,0.13157895,0.0,0.05263158,0.10526316,0.02631579
0.0,0.037037037,0.22222222,0.074074075,0.0,0.0,0.037037037,0.14814815,0.0,0.11111111,0.0,0.0,0.0,0.11111111,0.0,0.037037037,0.037037037,0.11111111,0.074074075,0.0
0.0,0.0,0.22727273,0.09090909,0.0,0.0,0.0,0.13636364,0.045454547,0.18181819,0.0,0.0,0.0,0.045454547,0.0,0.09090909,0.045454547,0.045454547,0.09090909,0.0
0.0,0.18181819,0.18181819,0.09090909,0.0,0.0,0.0,0.09090909,0.09090909,0.13636364,0.0,0.0,0.0,0.09090909,0.0,0.0,0.045454547,0.045454547,0.045454547,0.0
0.0,0.16666667,0.11111111,0.083333336,0.0,0.0,0.027777778,0.055555556,0.055555556,0.0,0.027777778,0.0,0.0,0.19444445,0.027777778,0.055555556,0.055555556,0.027777778,0.055555556,0.055555556
0.033333335,0.0,0.13333334,0.033333335,0.033333335,0.033333335,0.10000001,0.033333335,0.13333334,0.06666667,0.10000001,0.0,0.0,0.13333334,0.033333335,0.033333335,0.0,0.06666667,0.0,0.033333335
0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.057142857,0.17142858,0.028571429,0.0,0.028571429,0.08571429,0.0,0.0,0.17142858,0.028571429,0.08571429,0.028571429,0.057142857,0.057142857,0.028571429
0.030303031,0.030303031,0.030303031,0.060606062,0.0,0.060606062,0.09090909,0.060606062,0.060606062,0.060606062,0.09090909,0.0,0.0,0.15151516,0.0,0.060606062,0.030303031,0.121212125,0.030303031,0.030303031
0.0,0.121212125,0.09090909,0.121212125,0.030303031,0.060606062,0.030303031,0.030303031,0.030303031,0.030303031,0.060606062,0.0,0.0,0.24242425,0.030303031,0.060606062,0.0,0.0,0.030303031,0.030303031
0.033333335,0.033333335,0.10000001,0.06666667,0.0,0.033333335,0.0,0.10000001,0.06666667,0.033333335,0.10000001,0.10000001,0.06666667,0.10000001,0.0,0.10000001,0.06666667,0.0,0.0,0.0
0.037037037,0.0,0.074074075,0.037037037,0.0,0.074074075,0.0,0.11111111,0.074074075,0.0,0.037037037,0.11111111,0.074074075,0.11111111,0.037037037,0.11111111,0.074074075,0.0,0.037037037,0.0
0.027027028,0.054054055,0.13513514,0.054054055,0.0,0.027027028,0.027027028,0.081081085,0.081081085,0.054054055,0.054054055,0.027027028,0.027027028,0.054054055,0.0,0.081081085,0.10810811,0.054054055,0.054054055,0.0
0.03846154,0.03846154,0.07692308,0.03846154,0.0,0.07692308,0.0,0.07692308,0.11538462,0.0,0.07692308,0.03846154,0.07692308,0.11538462,0.0,0.11538462,0.07692308,0.0,0.03846154,0.0
0.0,0.03448276,0.13793103,0.03448276,0.0,0.06896552,0.03448276,0.06896552,0.06896552,0.03448276,0.0,0.06896552,0.10344827,0.10344827,0.06896552,0.06896552,0.06896552,0.0,0.03448276,0.0
